CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Num_Interactions_Last30Days,Avg_Response_Time_Min,Call_Resolution_Rate,CLV,Normalized_Response_Score,Engagement_Score,Sentiment_Score,Geography_Germany,Geography_Spain,Gender_Male,Customer_Lifecycle_Stage_At Risk,Customer_Lifecycle_Stage_Dormant,Customer_Lifecycle_Stage_Lead,Customer_Lifecycle_Stage_New,Predicted_Probability,Exited,Customer_Lifecycle_Stage
640,45,1,0.0,1,1,1,10908.33,2,54.2,0.99,0.0,0.01845018450184502,1.1996900369003691,0.4215,False,False,True,False,False,False,True,0.067113124,0,New
760,32,7,0.0,2,1,1,105969.05,12,20.5,0.65,0.0,0.04878048780487805,5.069756097560976,0.1779,False,False,False,True,False,False,False,0.0033381649,0,At Risk
774,34,4,120875.23,2,0,1,113407.26,6,57.4,0.8,483500.92,0.017421602787456445,2.723484320557492,0.5719,True,False,True,False,False,True,False,0.045639757,0,Lead
710,34,9,134260.36,2,1,0,147074.67,1,19.1,0.78,0.0,0.05235602094240837,0.7224712041884818,0.4215,True,False,True,False,False,True,False,0.21584383,0,Lead
562,36,5,0.0,1,0,1,182843.24,6,6.7,0.59,0.0,0.14925373134328357,2.665850746268657,0.5719,False,True,True,True,False,False,False,0.4913733,0,At Risk
569,37,9,178755.84,1,1,0,199929.17,6,40.7,0.8,0.0,0.02457002457002457,2.7249140049140057,-0.4585,False,False,True,True,False,False,False,0.53665686,0,At Risk
685,43,6,117302.62,1,0,0,68701.73,12,32.1,0.63,0.0,0.03115264797507788,5.058230529595016,-0.4585,False,True,False,False,False,False,False,0.063901454,0,Active
516,37,8,0.0,1,1,0,101834.58,9,7.0,0.55,0.0,0.14285714285714285,3.8485714285714288,0.4754,False,False,True,False,False,False,False,0.05848922,0,Active
850,32,8,0.0,2,1,1,55593.8,4,28.5,0.67,0.0,0.03508771929824561,1.8750175438596492,0.0,False,False,False,False,False,True,False,0.0016322682,0,Lead
559,40,7,144470.77,1,1,1,18917.95,2,56.6,0.68,1011295.3899999999,0.0176678445229682,1.0755335689045937,0.1779,False,True,False,False,False,False,True,0.049061287,0,New
757,30,3,145396.49,1,0,1,198341.15,3,30.3,1.0,436189.47,0.033003300330033,1.6066006600660068,0.4754,False,True,True,False,True,False,False,0.0069992933,0,Dormant
651,25,2,109175.14,2,1,0,114566.47,10,55.7,0.98,0.0,0.017953321364452424,4.395590664272891,0.1779,True,False,False,False,False,True,False,0.021104353,0,Lead
740,36,4,172381.8,1,1,1,86480.29,5,36.6,0.91,689527.2,0.0273224043715847,2.3694644808743166,-0.5267,False,False,True,True,False,False,False,0.016530147,0,At Risk
545,55,5,0.0,1,0,0,10034.77,15,54.9,0.9,0.0,0.018214936247723135,6.363642987249545,0.4215,False,False,False,True,False,False,False,0.9246279,1,At Risk
641,40,5,102145.13,1,1,1,100637.07,1,38.9,0.7,510725.65,0.02570694087403599,0.6851413881748072,0.4215,False,True,True,False,True,False,False,0.2625007,0,Dormant
669,35,7,0.0,1,1,1,49108.23,6,43.3,0.94,0.0,0.023094688221709007,2.780618937644342,-0.4585,False,False,False,False,False,False,True,0.108446606,1,New
655,37,4,0.0,2,1,1,142415.97,1,25.7,0.83,0.0,0.038910505836575876,0.7397821011673151,0.5719,False,False,True,False,False,False,False,0.005659962,0,Active
729,39,1,131513.26,1,1,1,193715.0,3,24.4,0.75,131513.26,0.04098360655737705,1.5081967213114755,-0.5267,True,False,False,True,False,False,False,0.038402636,0,At Risk
512,33,3,176666.62,1,1,0,94670.77,6,57.0,0.56,0.0,0.017543859649122806,2.627508771929825,0.5719,False,True,True,False,False,False,True,0.54876065,0,New
621,31,7,136658.61,1,1,1,148689.13,8,34.9,0.58,956610.2699999999,0.02865329512893983,3.4377306590257883,0.4215,False,False,True,False,True,False,False,0.052949388,0,Dormant
693,31,1,0.0,2,0,1,182270.88,11,56.2,0.76,0.0,0.01779359430604982,4.70755871886121,0.1779,False,False,True,True,False,False,False,0.003305299,0,At Risk
708,33,3,0.0,2,1,0,138613.21,4,15.4,0.87,0.0,0.06493506493506493,1.960987012987013,0.5719,False,True,True,False,False,True,False,0.012853029,0,Lead
754,19,9,0.0,1,1,0,189641.11,1,56.6,0.55,0.0,0.0176678445229682,0.6235335689045938,0.1779,False,True,False,False,False,True,False,0.113731265,0,Lead
778,48,3,102290.56,2,1,0,182691.31,8,44.9,0.89,0.0,0.022271714922048998,3.5604543429844098,0.5719,True,False,False,False,False,True,False,0.8211851,0,Lead
651,35,1,163700.78,3,1,1,29583.48,15,33.7,0.6,163700.78,0.029673590504451036,6.245934718100891,0.4215,True,False,False,False,True,False,False,0.96348906,1,Dormant
608,50,6,0.0,1,1,0,93568.77,9,56.8,0.56,0.0,0.017605633802816902,3.8275211267605638,-0.1027,False,False,True,False,False,True,False,0.68870175,1,Lead
702,60,5,138597.54,2,1,1,41536.59,12,32.7,0.53,692987.7000000001,0.030581039755351678,5.018116207951071,-0.4585,True,False,False,False,False,True,False,0.1468812,1,Lead
613,24,7,140453.91,1,1,0,129001.3,2,23.7,0.63,0.0,0.04219409282700422,1.0604388185654008,0.5719,False,False,False,False,True,False,False,0.04153446,0,Dormant
717,36,2,148061.89,1,1,0,179128.69,13,53.7,0.85,0.0,0.018621973929236497,5.543724394785848,0.4215,False,False,True,False,False,False,False,0.23100315,1,Active
463,35,2,101257.16,1,1,1,118113.64,4,10.4,0.7,202514.32,0.09615384615384615,1.8992307692307693,-0.5267,False,False,True,True,False,False,False,0.008215978,0,At Risk
692,24,2,120596.93,1,0,1,180490.53,2,41.7,0.7,241193.86,0.023980815347721823,1.0847961630695444,0.0,True,False,True,False,False,False,False,0.24343923,0,Active
684,40,6,137326.65,1,1,0,186976.6,7,49.4,0.57,0.0,0.020242914979757085,3.032048582995952,-0.4585,True,False,False,False,True,False,False,0.57186204,0,Dormant
678,49,1,0.0,2,1,1,102472.9,8,25.7,0.76,0.0,0.038910505836575876,3.5117821011673156,-0.1027,False,True,False,False,True,False,False,0.037962954,0,Dormant
619,40,9,103604.31,2,0,0,140947.05,8,35.5,0.82,0.0,0.028169014084507043,3.5336338028169014,0.4754,True,False,True,False,False,True,False,0.19114554,0,Lead
632,40,3,109740.62,1,1,0,141896.74,14,11.4,0.95,0.0,0.08771929824561403,5.997543859649123,0.5719,False,True,False,False,False,False,False,0.4645579,0,Active
576,32,7,0.0,2,1,0,4660.91,8,5.3,0.6,0.0,0.18867924528301888,3.477735849056604,-0.4585,False,False,True,False,False,False,False,0.00060969475,0,Active
791,25,7,0.0,1,1,0,89666.28,9,39.1,0.6,0.0,0.02557544757033248,3.845115089514066,0.4215,False,True,True,False,True,False,False,0.07105817,0,Dormant
509,26,10,0.0,2,1,1,6177.83,14,49.4,0.73,0.0,0.020242914979757085,5.8960485829959515,0.4754,False,False,True,False,False,False,True,0.0047740033,0,New
567,36,7,0.0,2,0,1,3896.08,13,6.2,0.89,0.0,0.16129032258064516,5.588258064516129,0.5719,False,False,True,False,False,True,False,0.004001827,0,Lead
630,28,8,106425.75,1,1,1,20344.84,4,37.1,0.84,851406.0,0.026954177897574122,1.941390835579515,-0.1027,True,False,False,True,False,False,False,0.5481581,0,At Risk
674,27,4,79144.34,1,0,1,50743.83,3,21.2,0.55,316577.36,0.04716981132075472,1.4294339622641512,0.4754,False,False,False,False,False,False,True,0.023797492,0,New
663,37,7,143625.83,2,0,1,176487.05,9,51.6,0.56,1005380.8099999999,0.01937984496124031,3.8278759689922484,-0.1027,True,False,True,False,False,False,True,0.11538646,0,New
626,62,3,0.0,1,1,1,65010.74,7,39.0,0.94,0.0,0.02564102564102564,3.1811282051282053,0.4215,False,True,True,False,True,False,False,0.37433565,0,Dormant
710,37,6,135795.63,1,0,1,46523.6,6,21.0,0.98,814773.78,0.047619047619047616,2.8015238095238097,0.4215,True,False,True,False,False,False,True,0.29300338,0,New
698,45,5,164450.94,1,1,0,141970.02,12,48.8,0.99,0.0,0.020491803278688527,5.200098360655739,-0.1027,False,True,True,False,True,False,False,0.04052546,1,Dormant
754,55,3,161608.81,1,1,0,8080.85,3,24.7,0.51,0.0,0.04048582995951417,1.412097165991903,-0.4585,True,False,False,False,False,False,True,0.9104852,1,New
520,34,4,134007.9,1,1,1,193209.11,1,46.0,0.62,536031.6,0.021739130434782608,0.6523478260869565,-0.1027,False,False,True,False,True,False,False,0.021200614,0,Dormant
706,46,7,111288.18,1,1,1,149170.25,10,45.3,0.78,779017.26,0.02207505518763797,4.3164150110375274,0.5719,True,False,False,False,True,False,False,0.88632625,1,Dormant
738,31,9,79019.8,1,1,1,18606.23,11,38.0,0.56,711178.2000000001,0.02631578947368421,4.629263157894737,0.4215,False,True,True,False,False,False,False,0.012071953,0,Active
850,39,6,0.0,2,1,0,103921.43,10,16.2,0.76,0.0,0.0617283950617284,4.316345679012346,0.4215,False,True,False,False,True,False,False,0.013172025,0,Dormant
750,39,6,0.0,2,0,0,19264.33,14,26.4,0.62,0.0,0.03787878787878788,5.8555757575757585,0.4215,False,True,False,True,False,False,False,0.016307434,0,At Risk
617,54,6,102141.9,1,1,1,45325.26,4,32.1,0.7,612851.3999999999,0.03115264797507788,1.8862305295950157,0.5719,False,False,True,False,False,False,False,0.37137797,0,Active
616,37,9,0.0,1,1,0,111312.96,5,53.8,0.99,0.0,0.01858736059479554,2.399717472118959,0.5719,False,False,True,False,False,False,True,0.10558616,0,New
548,32,5,175214.71,1,1,1,155165.61,11,21.1,0.52,876073.5499999999,0.04739336492890995,4.617478672985783,0.4215,True,False,True,False,True,False,False,0.049729567,0,Dormant
507,40,3,120105.43,1,1,0,92075.01,1,21.6,0.54,0.0,0.046296296296296294,0.6252592592592594,0.1779,True,False,True,False,False,False,False,0.15170556,1,Active
809,38,2,154763.21,2,1,1,174800.31,10,44.8,0.55,309526.42,0.022321428571428572,4.224464285714285,0.4754,False,False,False,False,False,True,False,0.020792453,0,Lead
673,38,2,170061.92,2,0,0,134901.34,9,30.7,0.82,0.0,0.03257328990228013,3.934514657980456,0.0,False,False,False,False,True,False,False,0.07808258,1,Dormant
487,44,6,61691.45,1,1,1,53087.98,5,23.5,0.53,370148.69999999995,0.0425531914893617,2.2205106382978723,-0.5267,False,True,True,False,False,True,False,0.25111967,0,Lead
782,41,4,0.0,1,1,0,132943.88,10,28.1,0.8,0.0,0.03558718861209964,4.32711743772242,0.5719,False,True,False,False,True,False,False,0.7264969,0,Dormant
778,42,6,0.0,2,1,1,106197.44,5,43.5,0.81,0.0,0.022988505747126436,2.328597701149425,0.0,False,False,True,False,True,False,False,0.020746956,0,Dormant
608,56,5,0.0,2,0,1,153810.41,6,18.6,0.97,0.0,0.05376344086021505,2.7987526881720433,-0.4585,False,True,False,False,False,False,True,0.40496895,0,New
526,37,5,53573.18,1,1,0,62830.97,9,51.2,0.57,0.0,0.01953125,3.8319062500000003,-0.5267,False,False,False,False,False,False,False,0.3986312,0,Active
638,53,1,123916.67,1,1,0,16657.68,7,12.2,0.76,0.0,0.0819672131147541,3.1203934426229507,-0.5267,True,False,False,False,False,False,True,0.9770572,1,New
681,34,7,0.0,2,0,0,130686.59,4,39.6,0.63,0.0,0.025252525252525252,1.857050505050505,0.4215,False,False,True,False,True,False,False,0.0077668796,0,Dormant
693,44,5,124601.58,2,1,1,46998.13,7,56.6,0.6,623007.9,0.0176678445229682,3.0435335689045937,-0.1027,True,False,True,False,False,False,True,0.51799625,1,New
529,61,1,0.0,2,1,1,191370.97,9,51.7,0.92,0.0,0.01934235976789168,3.971868471953578,0.5719,False,False,True,False,False,False,True,0.07733587,0,New
779,38,7,0.0,2,1,1,138542.87,7,32.5,0.68,0.0,0.03076923076923077,3.078153846153846,0.5719,False,True,False,False,False,False,True,0.016816517,0,New
550,45,8,111257.59,1,0,0,97623.42,9,8.0,0.81,0.0,0.125,3.9490000000000003,-0.4585,True,False,False,False,False,False,False,0.9147975,1,Active
535,35,8,118989.92,1,1,1,135536.72,1,23.3,0.53,951919.36,0.04291845493562232,0.6205836909871245,0.4754,False,True,True,False,True,False,False,0.0061571575,0,Dormant
618,44,5,157955.83,2,0,0,139297.71,2,37.7,0.7,0.0,0.02652519893899204,1.0853050397877986,0.1779,True,False,True,False,False,False,True,0.119893216,0,New
458,35,9,146780.52,2,1,1,3476.38,7,38.3,0.75,1321024.68,0.026109660574412535,3.105221932114883,0.1779,True,False,True,True,False,False,False,0.008840872,0,At Risk
539,38,5,0.0,2,1,0,47388.41,2,32.1,0.61,0.0,0.03115264797507788,1.0502305295950156,0.5719,False,False,True,True,False,False,False,0.024630466,0,At Risk
715,38,0,0.0,2,1,1,332.81,15,19.1,0.62,0.0,0.05235602094240837,6.258471204188482,0.5719,False,False,False,False,False,False,True,0.06264704,0,New
592,41,2,138734.94,1,1,0,90020.74,15,20.0,0.59,0.0,0.05,6.2459999999999996,-0.4585,False,True,False,False,False,False,True,0.116460465,0,New
645,29,1,130131.08,2,0,1,196474.35,10,13.7,0.96,130131.08,0.07299270072992702,4.3985985401459855,-0.5267,False,False,True,False,True,False,False,0.0016279109,0,Dormant
733,38,9,111347.37,2,0,1,194872.97,6,50.4,0.71,1002126.33,0.01984126984126984,2.687968253968254,0.5719,True,False,True,True,False,False,False,0.3285292,0,At Risk
565,58,3,108888.24,3,0,1,135875.51,15,21.9,0.86,326664.72000000003,0.04566210045662101,6.353132420091325,0.1779,True,False,False,False,False,False,True,0.9744805,1,New
566,34,3,0.0,1,0,0,188135.69,12,22.5,0.53,0.0,0.044444444444444446,5.020888888888889,0.4215,False,False,True,False,False,False,False,0.2610436,0,Active
569,42,1,0.0,1,1,1,83629.6,12,35.0,0.89,0.0,0.02857142857142857,5.161714285714286,0.5719,False,True,False,False,False,False,False,0.098942526,1,Active
680,34,3,143292.95,1,1,0,66526.01,13,23.4,0.96,0.0,0.042735042735042736,5.592547008547009,0.4215,False,False,True,False,False,False,True,0.0316326,0,New
564,31,4,0.0,2,1,0,53520.03,14,8.2,0.91,0.0,0.12195121951219513,5.9883902439024395,0.0,False,False,True,False,False,False,False,0.009953222,0,Active
601,39,3,72647.64,1,1,0,41777.9,11,36.8,0.55,0.0,0.027173913043478264,4.6254347826086954,0.0,False,False,True,False,True,False,False,0.31362113,1,Dormant
771,33,5,0.0,2,1,0,8673.43,5,7.2,0.72,0.0,0.1388888888888889,2.3157777777777775,0.1779,False,True,False,False,False,False,False,0.0039071515,0,Active
636,32,8,0.0,2,1,0,138555.46,4,27.0,0.61,0.0,0.037037037037037035,1.8514074074074074,0.4754,False,True,False,False,False,False,True,0.03153255,0,New
659,39,8,106259.63,2,1,1,198103.32,13,12.4,0.79,850077.04,0.08064516129032258,5.532129032258065,0.1779,True,False,True,True,False,False,False,0.061798505,0,At Risk
678,43,2,153393.18,2,1,1,193828.27,11,40.0,0.83,306786.36,0.025,4.737,0.0,True,False,False,True,False,False,False,0.018605044,0,At Risk
732,46,0,0.0,2,1,1,184350.78,11,17.0,0.83,0.0,0.058823529411764705,4.743764705882353,-0.4585,False,False,True,False,True,False,False,0.03689002,0,Dormant
651,28,10,79562.98,1,1,1,74687.37,10,8.2,0.84,795629.7999999999,0.12195121951219513,4.360390243902439,0.4754,False,False,True,True,False,False,False,0.010245358,0,At Risk
755,78,5,121206.96,1,1,1,76016.49,2,13.8,0.79,606034.8,0.07246376811594203,1.1304927536231886,-0.4585,False,False,False,False,False,True,False,0.0061086025,0,Lead
674,45,7,142072.02,1,1,0,37013.29,7,28.8,0.66,0.0,0.034722222222222224,3.0709444444444447,0.5719,False,False,True,False,False,False,True,0.36587384,0,New
659,20,8,0.0,2,0,0,112572.02,10,41.6,0.67,0.0,0.024038461538461536,4.272807692307692,0.5719,False,False,True,True,False,False,False,0.005274227,0,At Risk
721,49,1,120108.56,1,0,1,183421.76,5,12.8,0.8,120108.56,0.078125,2.3356250000000003,-0.1027,False,False,False,False,False,False,True,0.6120533,0,New
766,26,3,104258.8,1,1,1,428.23,3,52.0,0.86,312776.4,0.019230769230769232,1.547846153846154,0.0,False,False,False,True,False,False,False,0.0137123335,0,At Risk
575,30,8,0.0,2,1,0,185341.63,2,8.2,0.75,0.0,0.12195121951219513,1.1243902439024391,-0.5267,False,True,False,False,False,False,False,0.035457853,0,Active
537,42,1,190569.23,1,0,1,127154.8,13,28.7,0.81,190569.23,0.03484320557491289,5.530968641114983,0.4215,False,True,True,False,False,False,True,0.4860979,0,New
633,33,4,92855.02,1,1,1,159813.18,12,16.8,0.96,371420.08,0.05952380952380952,5.195904761904763,0.5719,False,True,False,False,False,True,False,0.05086206,0,Lead
707,40,1,0.0,2,1,0,14090.4,1,25.2,0.85,0.0,0.03968253968253968,0.7479365079365079,-0.1027,False,False,True,False,False,False,False,0.04807667,1,Active
602,38,7,111835.94,2,1,0,124389.61,4,28.6,0.56,0.0,0.03496503496503496,1.8309930069930072,-0.4585,False,False,True,True,False,False,False,0.017625736,0,At Risk
684,42,1,117691.0,1,1,1,23135.65,2,21.2,0.75,117691.0,0.04716981132075472,1.1094339622641511,0.0,True,False,True,True,False,False,False,0.44742814,1,At Risk
621,39,6,0.0,2,1,1,58883.91,1,58.5,0.97,0.0,0.017094017094017096,0.7914188034188034,0.4215,False,False,True,False,True,False,False,0.077214606,0,Dormant
777,30,4,137851.31,1,1,0,5008.23,2,15.2,0.97,0.0,0.06578947368421052,1.2011578947368422,-0.5267,False,False,False,True,False,False,False,0.013242335,1,At Risk
828,30,4,73070.18,2,0,0,161671.15,3,38.5,0.96,0.0,0.025974025974025976,1.5891948051948053,-0.4585,False,False,True,False,False,False,False,0.006553428,0,Active
573,30,8,127406.5,1,1,0,192950.6,4,33.1,0.81,0.0,0.030211480362537763,1.9300422960725077,0.4215,True,False,True,True,False,False,False,0.8181975,0,At Risk
673,43,8,127132.96,1,0,1,6009.27,10,32.1,0.79,1017063.68,0.03115264797507788,4.322230529595015,0.0,False,True,True,False,False,True,False,0.23358704,1,Lead
481,44,9,175303.06,1,1,0,65500.53,7,31.9,0.72,0.0,0.031347962382445145,3.094269592476489,0.4754,False,False,True,False,False,False,True,0.77994066,1,New
738,44,2,0.0,2,1,0,43018.82,14,28.6,0.92,0.0,0.03496503496503496,5.9749930069930075,0.4215,False,True,True,True,False,False,False,0.04798489,1,At Risk
562,27,3,0.0,2,1,0,28137.03,14,6.2,0.98,0.0,0.16129032258064516,6.02425806451613,-0.1027,False,False,False,True,False,False,False,0.00973376,0,At Risk
707,53,6,109663.47,1,1,1,52110.45,10,33.5,0.58,657980.8200000001,0.029850746268656716,4.237970149253732,0.1779,False,True,False,False,False,False,True,0.17655213,0,New
604,47,4,118907.6,1,0,1,47777.15,15,35.3,0.76,475630.4,0.028328611898017,6.309665722379604,0.4754,True,False,False,False,True,False,False,0.79616225,1,Dormant
655,32,9,113447.01,1,1,0,82084.3,1,15.3,0.76,0.0,0.06535947712418301,0.7170718954248366,0.4754,True,False,True,False,True,False,False,0.3273972,0,Dormant
674,44,3,88902.21,1,1,0,73731.32,12,16.9,0.92,0.0,0.0591715976331361,5.179834319526628,0.1779,True,False,True,False,False,False,False,0.24727084,0,Active
663,52,0,136298.65,1,1,0,144593.3,13,38.6,0.96,0.0,0.025906735751295335,5.58918134715026,0.4754,False,True,True,False,True,False,False,0.6667569,1,Dormant
510,38,4,0.0,1,1,0,118913.53,12,39.4,0.84,0.0,0.025380710659898477,5.141076142131981,0.5719,False,True,False,False,True,False,False,0.35291728,1,Dormant
704,45,6,0.0,1,1,1,137739.45,13,55.2,0.53,0.0,0.018115942028985508,5.415623188405797,0.0,False,False,False,True,False,False,False,0.31007457,0,At Risk
659,35,6,0.0,2,1,1,58879.11,4,41.9,0.84,0.0,0.02386634844868735,1.9407732696897377,-0.4585,False,False,True,False,False,False,True,0.0110594435,0,New
682,41,6,0.0,2,0,1,134158.09,8,29.4,0.76,0.0,0.034013605442176874,3.5108027210884356,-0.4585,False,False,True,True,False,False,False,0.009284109,1,At Risk
598,56,4,98365.33,1,1,1,44251.33,9,53.7,0.99,393461.32,0.018621973929236497,3.999724394785847,-0.5267,False,True,False,False,True,False,False,0.08242232,0,Dormant
552,42,8,103362.14,1,0,1,186869.58,9,51.2,0.83,826897.12,0.01953125,3.93590625,0.1779,True,False,False,True,False,False,False,0.7086209,1,At Risk
587,37,6,104414.03,1,1,0,192026.02,6,55.4,0.76,0.0,0.018050541516245487,2.7076101083032498,0.1779,True,False,False,False,False,True,False,0.6723351,0,Lead
686,37,9,134560.62,1,1,0,27596.39,15,27.8,0.88,0.0,0.03597122302158273,6.359194244604317,-0.1027,False,False,True,False,False,True,False,0.06797945,0,Lead
697,30,1,0.0,2,0,0,735.79,4,18.7,0.9,0.0,0.053475935828877004,1.9706951871657756,0.4754,False,True,True,False,False,False,True,0.13267732,0,New
778,45,1,162150.42,2,1,0,174531.27,12,38.3,0.87,0.0,0.026109660574412535,5.153221932114883,0.4754,True,False,False,False,False,False,False,0.1181163,0,Active
850,36,7,102800.72,1,1,1,87352.43,1,35.5,0.59,719605.04,0.028169014084507043,0.6416338028169014,0.4215,True,False,True,False,True,False,False,0.21038017,0,Dormant
656,36,8,97786.08,2,0,1,21478.36,1,6.8,0.82,782288.64,0.14705882352941177,0.7574117647058823,-0.4585,False,False,True,True,False,False,False,0.0039693126,0,At Risk
656,32,1,104254.27,1,1,1,17034.37,2,54.5,0.92,104254.27,0.01834862385321101,1.1716697247706422,0.4215,False,True,False,True,False,False,False,0.045490514,0,At Risk
849,69,7,71996.09,1,1,1,139065.94,12,31.1,0.92,503972.63,0.03215434083601286,5.174430868167204,-0.4585,False,False,True,False,False,False,False,0.005202273,0,Active
632,47,3,0.0,2,1,0,178822.32,12,24.5,0.75,0.0,0.04081632653061224,5.108163265306123,-0.5267,False,True,True,True,False,False,False,0.20842418,0,At Risk
770,30,8,0.0,2,0,1,50839.85,15,40.1,0.67,0.0,0.024937655860349125,6.2729875311720695,-0.1027,False,True,True,False,False,False,False,0.0039112032,0,Active
681,36,5,141952.07,1,1,1,185144.08,6,22.9,0.68,709760.3500000001,0.04366812227074236,2.680733624454149,-0.5267,False,False,True,True,False,False,False,0.048681397,0,At Risk
660,37,2,97324.91,1,1,0,23291.83,2,57.8,0.72,0.0,0.01730103806228374,1.0914602076124569,0.4215,False,False,True,False,True,False,False,0.07161389,0,Dormant
649,36,8,0.0,2,0,1,109179.89,13,9.2,0.8,0.0,0.10869565217391305,5.541739130434783,0.0,False,False,False,False,True,False,False,0.067548044,0,Dormant
807,42,9,105356.09,2,1,1,130489.37,4,13.8,0.77,948204.8099999999,0.07246376811594203,1.9224927536231886,0.4754,True,False,False,False,False,False,False,0.08154334,0,Active
765,44,6,0.0,2,1,1,159899.97,10,57.5,0.77,0.0,0.017391304347826087,4.311478260869565,0.1779,False,False,True,False,True,False,False,0.016678298,0,Dormant
824,49,8,133231.48,1,1,1,67885.37,7,43.1,0.85,1065851.84,0.02320185614849188,3.1446403712296984,0.0,True,False,True,False,False,False,True,0.8874946,0,New
619,25,4,0.0,1,1,0,145524.36,10,54.3,0.84,0.0,0.01841620626151013,4.3396832412523025,-0.5267,False,False,True,False,False,False,False,0.102275155,0,Active
555,35,1,0.0,2,1,0,101667.0,7,53.2,0.96,0.0,0.018796992481203006,3.1877593984962407,0.4754,False,True,False,False,False,True,False,0.027525382,0,Lead
764,28,10,124023.18,1,1,0,166188.28,13,34.1,0.76,0.0,0.029325513196480937,5.509865102639297,-0.1027,True,False,True,False,False,False,False,0.101260036,0,Active
752,53,8,114233.18,1,1,1,51587.04,9,7.8,0.51,913865.44,0.12820512820512822,3.829641025641026,0.1779,False,False,False,False,False,False,False,0.028853357,0,Active
772,42,3,75075.31,2,1,0,92888.52,5,34.3,0.74,0.0,0.02915451895043732,2.3018309037900875,-0.1027,True,False,True,True,False,False,False,0.07168803,1,At Risk
660,40,8,167181.01,1,1,1,185156.94,2,56.0,0.83,1337448.08,0.017857142857142856,1.1355714285714287,0.4754,False,False,False,False,False,True,False,0.10588405,0,Lead
670,40,2,164948.98,3,0,0,177028.0,2,26.0,0.9,0.0,0.038461538461538464,1.1676923076923078,0.4754,True,False,True,False,False,False,True,0.9944886,1,New
654,32,9,121455.65,1,1,0,190068.53,12,7.3,0.6,0.0,0.136986301369863,5.067397260273974,0.0,False,False,True,False,False,False,False,0.03373673,1,Active
754,61,5,146622.35,1,1,1,41815.22,3,42.9,0.98,733111.75,0.023310023310023312,1.5966620046620048,-0.1027,False,False,True,False,False,False,False,0.030039562,1,Active
613,41,7,0.0,2,1,0,60297.72,3,27.6,0.75,0.0,0.036231884057971016,1.5072463768115945,-0.5267,False,False,True,False,False,False,False,0.016762063,0,Active
581,37,7,0.0,2,1,1,74320.75,10,54.0,0.86,0.0,0.018518518518518517,4.347703703703704,0.4215,False,False,True,False,False,False,False,0.0057677915,0,Active
521,43,8,0.0,1,1,1,93180.09,9,34.4,0.92,0.0,0.029069767441860465,3.973813953488372,0.4215,False,False,True,True,False,False,False,0.4057741,0,At Risk
498,34,5,0.0,2,1,1,91711.66,15,25.6,0.5,0.0,0.0390625,6.2078125,0.1779,False,False,True,False,False,False,False,0.0036494094,0,Active
416,25,0,97738.97,2,1,1,160523.33,8,7.3,0.65,0.0,0.136986301369863,3.4873972602739727,0.1779,True,False,False,True,False,False,False,0.0035085878,0,At Risk
708,59,2,0.0,1,1,0,179673.11,12,32.6,0.8,0.0,0.03067484662576687,5.126134969325155,0.1779,False,False,False,False,True,False,False,0.96853393,1,Dormant
737,45,2,99169.67,2,1,1,78650.95,6,33.2,0.93,198339.34,0.03012048192771084,2.7780240963855425,0.0,True,False,False,False,False,True,False,0.42462304,0,Lead
819,35,1,0.0,2,0,1,3385.04,12,54.9,0.56,0.0,0.018214936247723135,5.027642987249545,-0.1027,False,False,True,False,False,False,True,0.00654795,0,New
533,35,8,0.0,2,1,1,187900.12,9,29.3,0.74,0.0,0.034129692832764506,3.902825938566553,0.4215,False,False,False,False,False,False,True,0.018682873,0,New
641,40,4,101090.27,1,1,1,51703.09,3,40.7,0.71,404361.08,0.02457002457002457,1.488914004914005,0.0,False,True,False,False,False,True,False,0.14450406,0,Lead
688,26,0,0.0,2,1,0,105784.85,9,40.2,0.52,0.0,0.02487562189054726,3.81297512437811,0.4215,False,False,True,False,False,False,True,0.043525975,0,New
756,34,2,148200.72,1,0,0,194584.48,1,57.8,0.63,0.0,0.01730103806228374,0.6554602076124568,-0.1027,True,False,False,False,False,False,True,0.31444636,0,New
807,43,1,105799.32,2,1,0,34888.04,14,20.6,0.75,0.0,0.04854368932038835,5.9097087378640785,0.1779,False,False,True,False,True,False,False,0.05772648,1,Dormant
769,29,2,123757.52,2,1,0,84872.66,6,49.8,0.56,0.0,0.020080321285140562,2.6280160642570287,-0.4585,False,False,True,False,False,False,False,0.015923463,0,Active
489,38,5,117289.92,1,0,0,85231.88,5,60.0,0.97,0.0,0.016666666666666666,2.3913333333333333,0.4215,False,False,False,False,False,False,False,0.19187263,0,Active
545,44,1,0.0,2,1,1,82614.89,11,45.8,0.63,0.0,0.02183406113537118,4.656366812227074,0.4754,False,True,False,True,False,False,False,0.013221813,0,At Risk
773,51,8,116197.65,2,1,1,86701.4,7,47.6,0.99,929581.2,0.021008403361344536,3.200201680672269,0.4754,True,False,True,False,False,True,False,0.36150232,0,Lead
727,38,2,62276.99,1,1,1,59280.79,4,19.0,0.79,124553.98,0.05263157894736842,1.9265263157894739,-0.4585,False,True,True,False,False,False,False,0.12821326,0,Active
639,39,6,150555.83,1,1,0,30414.17,13,25.0,0.82,0.0,0.04,5.5360000000000005,0.0,False,False,True,True,False,False,False,0.03574348,0,At Risk
